,filepath,label,text,sentiment
3706,data/MELD.Raw/train_audio/dia398_utt7.mp3,surprise,"No, wait, oh, what are we sorry about?",negative
3707,data/MELD.Raw/train_audio/dia398_utt8.mp3,sadness,"I don't know...right, he's the pig!",negative
3708,data/MELD.Raw/train_audio/dia398_utt9.mp3,disgust,Such a pig!,negative
3709,data/MELD.Raw/train_audio/dia398_utt10.mp3,disgust,"Oh, God, he's such a pig,",negative
3710,data/MELD.Raw/train_audio/dia398_utt11.mp3,disgust,Oh he's like a...,negative
3711,data/MELD.Raw/train_audio/dia398_utt12.mp3,disgust,He's like a big disgusting...,negative
3712,data/MELD.Raw/train_audio/dia398_utt13.mp3,neutral,...like a...,neutral
3713,data/MELD.Raw/train_audio/dia399_utt0.mp3,disgust,...pig...pig man!,negative
3714,data/MELD.Raw/train_audio/dia400_utt0.mp3,anger,"Yes, good! Ok...",negative
3715,data/MELD.Raw/train_audio/dia400_utt1.mp3,anger,"Oh, but he was my pig man...how did I not see this?",negative
3716,data/MELD.Raw/train_audio/dia400_utt2.mp3,sadness,"Oh! I know!  It's because... he's gorgeous, and he's charming, and when he looks at you...",negative
3717,data/MELD.Raw/train_audio/dia400_utt3.mp3,neutral,"Ok, Ok, Pheebs...",neutral
3718,data/MELD.Raw/train_audio/dia400_utt4.mp3,neutral,The end.,neutral
3719,data/MELD.Raw/train_audio/dia400_utt5.mp3,joy,"Oh, God...",positive
3720,data/MELD.Raw/train_audio/dia400_utt6.mp3,surprise,Should I not have told you?,negative
3721,data/MELD.Raw/train_audio/dia400_utt7.mp3,neutral,"No, no, trust, me, it's, it's, it's much better that I know.",neutral
3722,data/MELD.Raw/train_audio/dia400_utt8.mp3,sadness,"Uh, I just liked it better before it was better...",negative
3723,data/MELD.Raw/train_audio/dia401_utt0.mp3,neutral,"Well, yes, its kindve an unusual house.",neutral
3724,data/MELD.Raw/train_audio/dia401_utt1.mp3,neutral,"It has umm, three beautiful bedrooms and ah, no baths.",neutral
3725,data/MELD.Raw/train_audio/dia401_utt2.mp3,neutral,"But y'know, the ocean is right there.",neutral
3726,data/MELD.Raw/train_audio/dia401_utt3.mp3,neutral,"Knock, knock, knock.",neutral
3727,data/MELD.Raw/train_audio/dia401_utt4.mp3,neutral,"Ah, oh, hang on a second.  Come in, come in.  All right, so think about it, and call me back.",neutral
3728,data/MELD.Raw/train_audio/dia401_utt5.mp3,neutral,"Are you ah, Phoebe Abott?",neutral
3729,data/MELD.Raw/train_audio/dia401_utt6.mp3,neutral,"Ahh, yes.",neutral
3730,data/MELD.Raw/train_audio/dia401_utt7.mp3,joy,"Hi Phoebe Abott, Im your best friends daughter!",positive
3731,data/MELD.Raw/train_audio/dia401_utt8.mp3,surprise,Youre Erwins daughter?!,positive
3732,data/MELD.Raw/train_audio/dia401_utt9.mp3,neutral,"No, I-I mean your-your old best friend, here.  Lily, from high school. Remember?",neutral
3733,data/MELD.Raw/train_audio/dia401_utt10.mp3,surprise,"Oh gosh, Lily, yes. Of course I remember Lily. I... Then you must be?",positive
3734,data/MELD.Raw/train_audio/dia401_utt11.mp3,sadness,"Phoebe.  Phoebe. Phoebe, yeah. She named me after you I guess.",negative
3735,data/MELD.Raw/train_audio/dia401_utt12.mp3,surprise,"Uh-huh. Wow! Well, look! Theres Frank.",positive
3736,data/MELD.Raw/train_audio/dia402_utt0.mp3,neutral,"Dude, you have got to turn on",neutral
3737,data/MELD.Raw/train_audio/dia402_utt1.mp3,neutral,Lets go watch it at your place.,neutral
3738,data/MELD.Raw/train_audio/dia403_utt0.mp3,neutral,"Nah, Monicas watching some cooking show. Come on, I dont want to miss when they were skinny.",neutral
3739,data/MELD.Raw/train_audio/dia404_utt0.mp3,joy,"Chandler, Chandler, yknow what we should do? You and I should go out and get some new sunglasses.",positive
3740,data/MELD.Raw/train_audio/dia404_utt1.mp3,joy,"What? No, I want to watch this. . Did your cable go out?",positive
3741,data/MELD.Raw/train_audio/dia404_utt2.mp3,neutral,"No, thats",neutral
3742,data/MELD.Raw/train_audio/dia404_utt3.mp3,sadness,"Joey, why is your cable out?",negative
3743,data/MELD.Raw/train_audio/dia404_utt4.mp3,sadness,"I uh, oh! Because, uh, I havent really paid the bill",negative
3744,data/MELD.Raw/train_audio/dia404_utt5.mp3,neutral,"If you need money, will you please-please just let me loan you some money?",neutral
3745,data/MELD.Raw/train_audio/dia404_utt6.mp3,neutral,"No, Chandler.",neutral
3746,data/MELD.Raw/train_audio/dia404_utt7.mp3,anger,"Look, forget about it, okay?",negative
3747,data/MELD.Raw/train_audio/dia404_utt8.mp3,sadness,"Look, I know things have been a little tight since Janine moved out.",negative
3748,data/MELD.Raw/train_audio/dia404_utt9.mp3,joy,"Oh, was she hot.",positive
3749,data/MELD.Raw/train_audio/dia404_utt10.mp3,joy,Whoa ho.,positive
3750,data/MELD.Raw/train_audio/dia404_utt11.mp3,surprise,I know!,positive
3751,data/MELD.Raw/train_audio/dia404_utt12.mp3,neutral,"Yeah, but, look I can handle it.",neutral
3752,data/MELD.Raw/train_audio/dia404_utt13.mp3,neutral,All right?,neutral
3753,data/MELD.Raw/train_audio/dia404_utt14.mp3,neutral,"Look, I can listen to the radio, huh?",neutral
3754,data/MELD.Raw/train_audio/dia404_utt15.mp3,neutral,And Ross gave me this great book (holds up the,neutral
3755,data/MELD.Raw/train_audio/dia404_utt17.mp3,neutral,Sure.,neutral
3756,data/MELD.Raw/train_audio/dia404_utt18.mp3,neutral,Paid your phone bill?,neutral
3757,data/MELD.Raw/train_audio/dia404_utt19.mp3,neutral,Not so much.,neutral
3758,data/MELD.Raw/train_audio/dia405_utt0.mp3,neutral,"Oh good, okay, I can't take it anymore.",neutral
3759,data/MELD.Raw/train_audio/dia405_utt1.mp3,anger,I can't take it anymore.,negative
3760,data/MELD.Raw/train_audio/dia405_utt2.mp3,anger,"So you win, okay?",negative
3761,data/MELD.Raw/train_audio/dia405_utt3.mp3,anger,Here!,negative
3762,data/MELD.Raw/train_audio/dia405_utt4.mp3,anger,Pheebs?,negative
3763,data/MELD.Raw/train_audio/dia405_utt5.mp3,surprise,Flying a jet?,negative
3764,data/MELD.Raw/train_audio/dia405_utt6.mp3,neutral,Better make it a spaceship so that you can get back to your,neutral
3765,data/MELD.Raw/train_audio/dia406_utt0.mp3,joy,"Hey everybody, Pheebs is here!",positive
3766,data/MELD.Raw/train_audio/dia406_utt1.mp3,joy,Phoebe!,positive
3767,data/MELD.Raw/train_audio/dia406_utt2.mp3,joy,"Hey, Pheebs!",positive
3768,data/MELD.Raw/train_audio/dia406_utt3.mp3,joy,"Phoebe, woo!",positive
3769,data/MELD.Raw/train_audio/dia407_utt0.mp3,anger,What?! What good is that gonna do anybody?,negative
3770,data/MELD.Raw/train_audio/dia407_utt1.mp3,sadness,"Well, it helps the bee look tough in front of his bee friends. The bee is happy and I am definitely not.",negative
3771,data/MELD.Raw/train_audio/dia407_utt2.mp3,neutral,"Now, y'know the bee probably died after he stung ya.",neutral
3772,data/MELD.Raw/train_audio/dia407_utt3.mp3,surprise,"Aw, dammit!",negative
3773,data/MELD.Raw/train_audio/dia407_utt4.mp3,neutral,Back on in 30 seconds people!,neutral
3774,data/MELD.Raw/train_audio/dia407_utt5.mp3,neutral,"Hey, excuse me, would you mind switching with me?",neutral
3775,data/MELD.Raw/train_audio/dia407_utt6.mp3,anger,"Hey, no way, I'm in the shot man.",negative
3776,data/MELD.Raw/train_audio/dia407_utt7.mp3,anger,Come on man! You've been here all day!,negative
3777,data/MELD.Raw/train_audio/dia407_utt8.mp3,neutral,"Yeah, I-I'm taking pledges here, eh?",neutral
3778,data/MELD.Raw/train_audio/dia407_utt9.mp3,neutral,"We're on in 3, 2,",neutral
3779,data/MELD.Raw/train_audio/dia407_utt10.mp3,neutral,Welcome back to our fall telethon. Now if you've been enjoying the performance of,neutral
3780,data/MELD.Raw/train_audio/dia408_utt0.mp3,neutral,Ah.,neutral
3781,data/MELD.Raw/train_audio/dia408_utt1.mp3,neutral,Yeah.,neutral
3782,data/MELD.Raw/train_audio/dia408_utt2.mp3,neutral,"I go see my doctor tomorrow, Ill ask her about this.",neutral
3783,data/MELD.Raw/train_audio/dia408_utt3.mp3,neutral,Maybe she can give me a pill or something.,neutral
3784,data/MELD.Raw/train_audio/dia408_utt4.mp3,neutral,"Yeah. Yeah, thats what you need a goodpill.",neutral
3785,data/MELD.Raw/train_audio/dia409_utt0.mp3,neutral,What are you writing?,neutral
3786,data/MELD.Raw/train_audio/dia409_utt1.mp3,neutral,"Well, Joshuas coming in tomorrow and since I dont have the guts to ask him out, Im going to sell him a coat and put this note in the pocket.",neutral
3787,data/MELD.Raw/train_audio/dia409_utt2.mp3,neutral,"Oh yeah?  Joshua, give me a call sometime, guys like you  never go out of stylewhat did you throw away?",neutral
3788,data/MELD.Raw/train_audio/dia409_utt3.mp3,joy,Hi guys!,positive
3789,data/MELD.Raw/train_audio/dia409_utt4.mp3,neutral,Hey!,neutral
3790,data/MELD.Raw/train_audio/dia409_utt5.mp3,neutral,"Hey, what have you guys been up too?",neutral
3791,data/MELD.Raw/train_audio/dia409_utt6.mp3,neutral,"Oh, we went to see a collection of Victorian doorknobs and the Cupert-Hewitt museum.",neutral
3792,data/MELD.Raw/train_audio/dia409_utt7.mp3,surprise,Without me?!,positive
3793,data/MELD.Raw/train_audio/dia409_utt8.mp3,surprise,"My uncle dragged us there. But, it actually it turned out to be really interesting.",positive
3794,data/MELD.Raw/train_audio/dia409_utt9.mp3,neutral,Yeah.,neutral
3795,data/MELD.Raw/train_audio/dia409_utt10.mp3,surprise,"They were so ornate and beautiful, I mean look at that!",positive
3796,data/MELD.Raw/train_audio/dia410_utt0.mp3,disgust,"I'm just sayin', if I see one more picture of Ed Begley, Jr. in that",negative
3797,data/MELD.Raw/train_audio/dia410_utt1.mp3,surprise,I can't believe you'd rather go out with him than me.,positive
3798,data/MELD.Raw/train_audio/dia410_utt2.mp3,anger,"Would you excuse me, please? I'm trying to have a date here.",negative
3799,data/MELD.Raw/train_audio/dia410_utt3.mp3,joy,"Fine, just stop thinking about me.",positive
3800,data/MELD.Raw/train_audio/dia410_utt4.mp3,neutral,"Can't do it, can you?",neutral
3801,data/MELD.Raw/train_audio/dia410_utt5.mp3,neutral,So I'm thinking about you. So what?,neutral
3802,data/MELD.Raw/train_audio/dia410_utt6.mp3,surprise,"I don't get it. What do you see in this guy, anyway?",negative
3803,data/MELD.Raw/train_audio/dia410_utt7.mp3,neutral,Well... he happens to be a very nice... guy....,neutral
3804,data/MELD.Raw/train_audio/dia410_utt8.mp3,neutral,"I mean, come on, buddy, get a",neutral
3805,data/MELD.Raw/train_audio/dia410_utt9.mp3,neutral,"Rachel, come on. Give us a chance.",neutral
3806,data/MELD.Raw/train_audio/dia410_utt10.mp3,sadness,"Ross, it's too hard.",negative
3807,data/MELD.Raw/train_audio/dia410_utt11.mp3,neutral,"No, no, no... why, because it might get weird for everyone else?",neutral
3808,data/MELD.Raw/train_audio/dia410_utt12.mp3,neutral,Who cares about them.,neutral
3809,data/MELD.Raw/train_audio/dia410_utt13.mp3,neutral,This is about us.,neutral
3810,data/MELD.Raw/train_audio/dia410_utt14.mp3,neutral,"Look, I-I've been in love with you since, like, the ninth grade.",neutral
3811,data/MELD.Raw/train_audio/dia410_utt15.mp3,joy,"Ross, you're like my best friend.",positive
3812,data/MELD.Raw/train_audio/dia410_utt16.mp3,neutral,I know.,neutral
3813,data/MELD.Raw/train_audio/dia410_utt17.mp3,fear,"If we broke up, and I lost you...",negative
3814,data/MELD.Raw/train_audio/dia410_utt18.mp3,sadness,"Ohh, God.",negative
3815,data/MELD.Raw/train_audio/dia411_utt0.mp3,neutral,"Hello?  No she cant come to the phone right now.  Oh, right no problem. Okay, bye-bye.",neutral
3816,data/MELD.Raw/train_audio/dia411_utt1.mp3,fear,Was it my work? Were they mad? Was it Jack? Did he yell?!,negative
3817,data/MELD.Raw/train_audio/dia411_utt2.mp3,neutral,"J-j-just relax, nobody yelled. Jack just was calling to make sure that",neutral
3818,data/MELD.Raw/train_audio/dia411_utt3.mp3,joy,Thank God.,positive
3819,data/MELD.Raw/train_audio/dia411_utt4.mp3,neutral,"Yeah, shes fired.",neutral
3820,data/MELD.Raw/train_audio/dia412_utt0.mp3,anger,"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",negative
3821,data/MELD.Raw/train_audio/dia412_utt1.mp3,neutral,"Hey, heres a question; where did you guys get the finest oak East of the Mississippi?",neutral
3822,data/MELD.Raw/train_audio/dia412_utt2.mp3,neutral,"Uh-huh, first you tell us where you got the prettiest lace in all the land.",neutral
3823,data/MELD.Raw/train_audio/dia412_utt3.mp3,neutral,Im reading your ad.,neutral
3824,data/MELD.Raw/train_audio/dia412_utt4.mp3,sadness,"Looks good, uh?",negative
3825,data/MELD.Raw/train_audio/dia412_utt5.mp3,neutral,Yeah.,neutral
3826,data/MELD.Raw/train_audio/dia412_utt6.mp3,neutral,"Stunning entertainment center. Fine,  fine Italian craftsmanship.",neutral
3827,data/MELD.Raw/train_audio/dia412_utt7.mp3,surprise,"Oh my God, you guys are selling the entertainment center?",negative
3828,data/MELD.Raw/train_audio/dia412_utt8.mp3,joy,Why? I love that thing.,positive
3829,data/MELD.Raw/train_audio/dia412_utt9.mp3,neutral,You want it?,neutral
3830,data/MELD.Raw/train_audio/dia412_utt10.mp3,disgust,Oh no.,negative
3831,data/MELD.Raw/train_audio/dia412_utt11.mp3,surprise,"Ahh, Gepeto, $5,000 dollars? Are you insane?",negative
3832,data/MELD.Raw/train_audio/dia412_utt12.mp3,neutral,"Hey, the ad alone cost 300 bucks!",neutral
3833,data/MELD.Raw/train_audio/dia412_utt13.mp3,neutral,"All right look, Im changing it to 50 bucks, or your best offer.",neutral
3834,data/MELD.Raw/train_audio/dia412_utt14.mp3,anger,What kind of profit is that?! And you call yourself an accountant.,negative
3835,data/MELD.Raw/train_audio/dia412_utt15.mp3,neutral,Nooo.,neutral
3836,data/MELD.Raw/train_audio/dia412_utt16.mp3,surprise,Oh. What do you do?,negative
3837,data/MELD.Raw/train_audio/dia413_utt0.mp3,neutral,"That's right Ross, I can see you in your new apartment!",neutral
3838,data/MELD.Raw/train_audio/dia413_utt1.mp3,neutral,And you can see me!,neutral
3839,data/MELD.Raw/train_audio/dia413_utt2.mp3,neutral,"Same as yesterday,  same as the day before.",neutral
3840,data/MELD.Raw/train_audio/dia413_utt3.mp3,neutral,Is he doing his shark attack bit yet?,neutral
3841,data/MELD.Raw/train_audio/dia413_utt4.mp3,neutral,"Nope. Op, wait! There he goes.",neutral
3842,data/MELD.Raw/train_audio/dia414_utt0.mp3,neutral,Hey!,neutral
3843,data/MELD.Raw/train_audio/dia414_utt1.mp3,neutral,Hey!,neutral
3844,data/MELD.Raw/train_audio/dia414_utt2.mp3,neutral,Hey!,neutral
3845,data/MELD.Raw/train_audio/dia414_utt3.mp3,surprise,What are you guys doing up?,positive
3846,data/MELD.Raw/train_audio/dia414_utt4.mp3,neutral,"Oh, we wanted to finish the crossword before we went to bed. Hey, do you know a six-letter word for red?",neutral
3847,data/MELD.Raw/train_audio/dia414_utt6.mp3,neutral,"Yeah, I think that's wrong, but there's a Connect the Dots in here for you later.  Hey, how about maroon?",neutral
3848,data/MELD.Raw/train_audio/dia414_utt7.mp3,joy,"Yes, you are so smart!",positive
3849,data/MELD.Raw/train_audio/dia414_utt8.mp3,joy,"Aww, you guys are so cute!",positive
3850,data/MELD.Raw/train_audio/dia414_utt9.mp3,neutral,I know.,neutral
3851,data/MELD.Raw/train_audio/dia414_utt10.mp3,neutral,"All right, I'll see you in the morning.",neutral
3852,data/MELD.Raw/train_audio/dia414_utt11.mp3,neutral,Okay.,neutral
3853,data/MELD.Raw/train_audio/dia415_utt0.mp3,disgust,What's with her?,negative
3854,data/MELD.Raw/train_audio/dia415_utt1.mp3,neutral,I don't know.,neutral
3855,data/MELD.Raw/train_audio/dia415_utt2.mp3,neutral,"But hey, I know we can decide.",neutral
3856,data/MELD.Raw/train_audio/dia415_utt3.mp3,neutral,"Okay, I'm gonna ask you questions and you answer real quick.",neutral
3857,data/MELD.Raw/train_audio/dia415_utt4.mp3,neutral,Okay?,neutral
3858,data/MELD.Raw/train_audio/dia415_utt5.mp3,neutral,Okay.,neutral
3859,data/MELD.Raw/train_audio/dia415_utt6.mp3,neutral,What do you like better action or comedy?,neutral
3860,data/MELD.Raw/train_audio/dia415_utt7.mp3,neutral,Action.,neutral
3861,data/MELD.Raw/train_audio/dia415_utt8.mp3,neutral,Who would you rather sleep with Monica or Rachel?,neutral
3862,data/MELD.Raw/train_audio/dia415_utt9.mp3,disgust,"Dude, you are sick.",negative
3863,data/MELD.Raw/train_audio/dia415_utt10.mp3,surprise,"Oh, I'm sorry. I forgot you had that whole Rachel thing.",positive
3864,data/MELD.Raw/train_audio/dia416_utt0.mp3,surprise,"I mean, this is unbelievable.",positive
3865,data/MELD.Raw/train_audio/dia416_utt1.mp3,surprise,"I know. This is really, really huge.",positive
3866,data/MELD.Raw/train_audio/dia416_utt2.mp3,neutral,No it's not. It's small. It's tiny. It's petite. It's wee.,neutral
3867,data/MELD.Raw/train_audio/dia416_utt4.mp3,disgust,"OK, is there a mute button on this woman?",negative
3868,data/MELD.Raw/train_audio/dia417_utt0.mp3,neutral,More than jewelry.,neutral
3869,data/MELD.Raw/train_audio/dia418_utt0.mp3,neutral,Hi! Im Dr. Drake Remoray and I have a few routine questions I need to ask you.,neutral
3870,data/MELD.Raw/train_audio/dia418_utt1.mp3,surprise,Really? Ive been dealing with Dr. Wells.,negative
3871,data/MELD.Raw/train_audio/dia418_utt2.mp3,neutral,"I know, but Im a neurologist.",neutral
3872,data/MELD.Raw/train_audio/dia418_utt3.mp3,neutral,"And just to be on the safe side, Dr. Wells wanted a more comprehensive overview of you status so he sent me.",neutral
3873,data/MELD.Raw/train_audio/dia418_utt4.mp3,surprise,Dr. Wells is a woman.,negative
3874,data/MELD.Raw/train_audio/dia418_utt5.mp3,neutral,"That was a test. Good response. All right, full name.",neutral
3875,data/MELD.Raw/train_audio/dia418_utt6.mp3,neutral,Clifford Burnett.,neutral
3876,data/MELD.Raw/train_audio/dia418_utt7.mp3,neutral,Date of birth?,neutral
3877,data/MELD.Raw/train_audio/dia418_utt8.mp3,neutral,November 16,neutral
3878,data/MELD.Raw/train_audio/dia418_utt9.mp3,neutral,Age?,neutral
3879,data/MELD.Raw/train_audio/dia418_utt10.mp3,anger,Cant you figure that out based on my date of birth?,negative
3880,data/MELD.Raw/train_audio/dia418_utt11.mp3,neutral,"Im a doctor Cliff, not a mathematician.",neutral
3881,data/MELD.Raw/train_audio/dia418_utt12.mp3,neutral,Im 33.,neutral
3882,data/MELD.Raw/train_audio/dia418_utt13.mp3,neutral,"Okay. And uh, are you married.",neutral
3883,data/MELD.Raw/train_audio/dia418_utt14.mp3,neutral,No.,neutral
3884,data/MELD.Raw/train_audio/dia418_utt15.mp3,surprise,"Oh really? So, 33 and still single, would you say you have commitment issues?",positive
3885,data/MELD.Raw/train_audio/dia418_utt16.mp3,surprise,Are all the questions this personal?,negative
3886,data/MELD.Raw/train_audio/dia418_utt17.mp3,neutral,Yes.,neutral
3887,data/MELD.Raw/train_audio/dia418_utt18.mp3,sadness,Well uh if you must know Im a widower.,negative
3888,data/MELD.Raw/train_audio/dia418_utt19.mp3,sadness,Oh thats terrible. Im-Im really sorry.,negative
3889,data/MELD.Raw/train_audio/dia418_utt20.mp3,neutral,Yeah.,neutral
3890,data/MELD.Raw/train_audio/dia418_utt21.mp3,neutral,Hmm. Do you sleep with women and never call them again?,neutral
3891,data/MELD.Raw/train_audio/dia418_utt22.mp3,neutral,No.,neutral
3892,data/MELD.Raw/train_audio/dia419_utt0.mp3,neutral,"Chandler Muriel Bing. Boy, your parents never gave you a chance did they?",neutral
3893,data/MELD.Raw/train_audio/dia420_utt0.mp3,joy,"Hey! You guys, Im writing a holiday song for everyone. Do you want to hear it?",positive
3894,data/MELD.Raw/train_audio/dia420_utt1.mp3,joy,"Pheebs, thats great!",positive
3895,data/MELD.Raw/train_audio/dia420_utt2.mp3,joy,"Oh, yay!",positive
3896,data/MELD.Raw/train_audio/dia420_utt3.mp3,neutral,"But yknow umm, Rachel doesnt rhyme with draddle.",neutral
3897,data/MELD.Raw/train_audio/dia420_utt4.mp3,disgust,I know but its so hard! Nothing rhymes with your stupid name!,negative
3898,data/MELD.Raw/train_audio/dia420_utt5.mp3,neutral,What are you talking about? Lots of things rhyme with Rachel. Bagel. Mail. Jail. Bail. Able. May-pole.,neutral
3899,data/MELD.Raw/train_audio/dia420_utt6.mp3,neutral,"All good, thanks.  Do you maybe have a nickname have like a nickname thats easier to rhyme?",neutral
3900,data/MELD.Raw/train_audio/dia420_utt7.mp3,neutral,Didnt your dad used to call you Pumpkin?,neutral
3901,data/MELD.Raw/train_audio/dia421_utt0.mp3,neutral,Okay.,neutral
3902,data/MELD.Raw/train_audio/dia421_utt1.mp3,neutral,"Okay, I can do this.",neutral
3903,data/MELD.Raw/train_audio/dia421_utt2.mp3,neutral,I can tell her how I feel.,neutral
3904,data/MELD.Raw/train_audio/dia421_utt3.mp3,fear,"Just uh, just stand up straight.",negative
3905,data/MELD.Raw/train_audio/dia421_utt4.mp3,fear,Take a couple deep breaths.,negative
3906,data/MELD.Raw/train_audio/dia421_utt5.mp3,fear,Look confident.,negative
3907,data/MELD.Raw/train_audio/dia421_utt6.mp3,neutral,Joey? Whats up?,neutral
3908,data/MELD.Raw/train_audio/dia421_utt7.mp3,fear,"I uh, I just came by because I-I want to talk to you about something.",negative
3909,data/MELD.Raw/train_audio/dia421_utt8.mp3,neutral,Okay whats up?,neutral
3910,data/MELD.Raw/train_audio/dia422_utt0.mp3,neutral,"What I do dois manage to uh, create an atmosphere of support for the people working with me.",neutral
3911,data/MELD.Raw/train_audio/dia422_utt1.mp3,neutral,I see. Nice sidestep on the do do thing by the way.,neutral
3912,data/MELD.Raw/train_audio/dia422_utt2.mp3,neutral,Hardest thing Ive ever done in my life.,neutral
3913,data/MELD.Raw/train_audio/dia422_utt3.mp3,neutral,You gotta go!,neutral
3914,data/MELD.Raw/train_audio/dia422_utt4.mp3,neutral,Oh!,neutral
3915,data/MELD.Raw/train_audio/dia422_utt5.mp3,neutral,"Okay, dont worry. Youre ready.",neutral
3916,data/MELD.Raw/train_audio/dia422_utt6.mp3,surprise,Really?,positive
3917,data/MELD.Raw/train_audio/dia422_utt7.mp3,neutral,Absolutely! Just fight all your natural instincts and youll be great.,neutral
3918,data/MELD.Raw/train_audio/dia423_utt0.mp3,neutral,"Now, Mom, everything's going fine, really.",neutral
3919,data/MELD.Raw/train_audio/dia423_utt1.mp3,neutral,"Yeah, Ross is great.",neutral
3920,data/MELD.Raw/train_audio/dia423_utt2.mp3,neutral,"He's uh, he's in a whole other place.",neutral
3921,data/MELD.Raw/train_audio/dia423_utt3.mp3,neutral,"No, he's gone.",neutral
3922,data/MELD.Raw/train_audio/dia423_utt4.mp3,neutral,"No no, you don't have to fly back, really.",neutral
3923,data/MELD.Raw/train_audio/dia423_utt5.mp3,surprise,What do you mean this might be your only chance?,negative
3924,data/MELD.Raw/train_audio/dia423_utt6.mp3,anger,Would you stop?,negative
3925,data/MELD.Raw/train_audio/dia423_utt7.mp3,anger,"I'm only 26, I'm not even thinking about babies yet.",negative
3926,data/MELD.Raw/train_audio/dia423_utt8.mp3,neutral,Where have you been?,neutral
3927,data/MELD.Raw/train_audio/dia423_utt9.mp3,joy,"Oh, just had a baby.",positive
3928,data/MELD.Raw/train_audio/dia423_utt10.mp3,joy,Mazel tov!,positive
3929,data/MELD.Raw/train_audio/dia424_utt0.mp3,joy,"Oh, wow! I should get going. I-I got a date tonight.",positive
3930,data/MELD.Raw/train_audio/dia424_utt1.mp3,surprise,Oh yeah! With who?,positive
3931,data/MELD.Raw/train_audio/dia424_utt2.mp3,neutral,You know that girl I told you about who lives up in Poughkeepsie?,neutral
3932,data/MELD.Raw/train_audio/dia424_utt3.mp3,neutral,Not her.,neutral
3933,data/MELD.Raw/train_audio/dia424_utt4.mp3,neutral,"Yeah, this is someone else I meet, and I-I cant decide between the two of them.",neutral
3934,data/MELD.Raw/train_audio/dia424_utt5.mp3,neutral,"Yknow the one from Poughkeepsie, even though shes a two hour train ride away, is really pretty, really smart, and-and a lot of fun.",neutral
3935,data/MELD.Raw/train_audio/dia424_utt6.mp3,neutral,"But this other girl, well, she lives right uptown.",neutral
3936,data/MELD.Raw/train_audio/dia424_utt7.mp3,neutral,"Yknow shes, well shes-shes just as pretty, I guess shes smart, shes",neutral
3937,data/MELD.Raw/train_audio/dia424_utt8.mp3,neutral,"If shes no fun, why do you want to date her at all?",neutral
3938,data/MELD.Raw/train_audio/dia424_utt9.mp3,neutral,"Well, I-I want to give her another chance, yknow?",neutral
3939,data/MELD.Raw/train_audio/dia424_utt10.mp3,neutral,She lives so close.,neutral
3940,data/MELD.Raw/train_audio/dia424_utt11.mp3,neutral,"And, at the end of the date, the other time, she-she said something that wasif she was kidding was very funny.",neutral
3941,data/MELD.Raw/train_audio/dia424_utt12.mp3,anger,"On the other hand, if she wasnt kidding, shes not fun, shes stupid, and kind of a racist.",negative
3942,data/MELD.Raw/train_audio/dia424_utt14.mp3,joy,Hey!,positive
3943,data/MELD.Raw/train_audio/dia424_utt15.mp3,joy,"Hey! Ooh, how was your first day working at the restaurant?",positive
3944,data/MELD.Raw/train_audio/dia424_utt16.mp3,joy,Damn!,positive
3945,data/MELD.Raw/train_audio/dia425_utt0.mp3,neutral,Oh heres a whole bunch.,neutral
3946,data/MELD.Raw/train_audio/dia425_utt1.mp3,neutral,"Oh, I mean shes gonna be at the wedding waiting for him and people will be whispering, ""Oh that poor girl.""",neutral
3947,data/MELD.Raw/train_audio/dia425_utt2.mp3,sadness,Then shell have to come back here and live all alone.,negative
3948,data/MELD.Raw/train_audio/dia425_utt3.mp3,surprise,Oh my God!,positive
3949,data/MELD.Raw/train_audio/dia425_utt4.mp3,surprise,What?,negative
3950,data/MELD.Raw/train_audio/dia425_utt5.mp3,surprise,"There was a pregnancy test in the garbage, and its positive. Monicas pregnant.  So I guess she wont be totally alone.",positive
3951,data/MELD.Raw/train_audio/dia426_utt0.mp3,neutral,Hi.,neutral
3952,data/MELD.Raw/train_audio/dia426_utt1.mp3,sadness,"Listen, Im sorry about that whole thing with Roger.",negative
3953,data/MELD.Raw/train_audio/dia426_utt2.mp3,anger,"It really wasnt right, and I, and I want to make it up to you, so umm, I brought you something that I think youll really enjoy.",negative
3954,data/MELD.Raw/train_audio/dia426_utt3.mp3,neutral,"Now, this is just a loan.",neutral
3955,data/MELD.Raw/train_audio/dia426_utt4.mp3,neutral,Okay?,neutral
3956,data/MELD.Raw/train_audio/dia426_utt5.mp3,neutral,"Im gonna, Im gonna want him back.",neutral
3957,data/MELD.Raw/train_audio/dia426_utt6.mp3,neutral,So  Im gonna go now.,neutral
3958,data/MELD.Raw/train_audio/dia426_utt7.mp3,sadness,"Im sorry, I thought I could do it and I cant!",negative
3959,data/MELD.Raw/train_audio/dia427_utt0.mp3,sadness,"All right, well why dont I go out with an ex-boyfriend and do Joey a favor?!",negative
3960,data/MELD.Raw/train_audio/dia427_utt1.mp3,neutral,"Hey, you wanna do Joey a favor, maybe you go out with Joey.",neutral
3961,data/MELD.Raw/train_audio/dia428_utt0.mp3,neutral,"All right ladies, heres what were gonna do.",neutral
3962,data/MELD.Raw/train_audio/dia428_utt1.mp3,anger,"I-I wanna be with her,  I like her.",negative
3963,data/MELD.Raw/train_audio/dia428_utt2.mp3,joy,"Oh, thats fine! Go with your instincts, go with your instincts.",positive
